 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     2      0.101861280000E+09      0.397800000000E+34      0.132834892236E+14     -0.688073612456E+13     -0.456714259984E+06     -0.881702018549E+06     -0.585236632721E-01      0.303147672452E-01
     2      0.102492000000E+09      0.397800000000E+34      0.129838756600E+14     -0.743065194892E+13     -0.493215354408E+06     -0.861814933195E+06     -0.572036423898E-01      0.327375560225E-01
     2      0.103122720000E+09      0.397800000000E+34      0.126615093694E+14     -0.796754642280E+13     -0.528852146481E+06     -0.840417617730E+06     -0.557833787994E-01      0.351029760542E-01
     2      0.103753440000E+09      0.397800000000E+34      0.123169552611E+14     -0.849047870127E+13     -0.563562186885E+06     -0.817547568449E+06     -0.542653613470E-01      0.374068822178E-01
     2      0.104384160000E+09      0.397800000000E+34      0.119508171258E+14     -0.899853240653E+13     -0.597284650323E+06     -0.793244862445E+06     -0.526522501807E-01      0.396452371867E-01
     2      0.105014880000E+09      0.397800000000E+34      0.115637365781E+14     -0.949081723374E+13     -0.629960442113E+06     -0.767552087374E+06     -0.509468720897E-01      0.418141185049E-01
     2      0.105645600000E+09      0.397800000000E+34      0.111563919312E+14     -0.996647051117E+13     -0.661532301742E+06     -0.740514266825E+06     -0.491522155498E-01      0.439097254610E-01
     2      0.106276320000E+09      0.397800000000E+34      0.107294970093E+14     -0.104246587120E+14     -0.691944903211E+06     -0.712178781422E+06     -0.472714254871E-01      0.459283857484E-01
     2      0.106907040000E+09      0.397800000000E+34      0.102837998959E+14     -0.108645789147E+14     -0.721144951984E+06     -0.682595285797E+06     -0.453077977666E-01      0.478665619005E-01
     2      0.107537760000E+09      0.397800000000E+34      0.982008162304E+13     -0.112854602107E+14     -0.749081278382E+06     -0.651815621572E+06     -0.432647734165E-01      0.497208574897E-01
     2      0.108168480000E+09      0.397800000000E+34      0.933915480300E+13     -0.116865650544E+14     -0.775704927252E+06     -0.619893726517E+06     -0.411459325985E-01      0.514880230792E-01
     2      0.108799200000E+09      0.397800000000E+34      0.884186220389E+13     -0.120671905565E+14     -0.800969243755E+06     -0.586885540027E+06     -0.389549883337E-01      0.531649619176E-01
     2      0.109429920000E+09      0.397800000000E+34      0.832907527294E+13     -0.124266697152E+14     -0.824829955125E+06     -0.552848905097E+06     -0.366957799962E-01      0.547487353652E-01
     2      0.110060640000E+09      0.397800000000E+34      0.780169260943E+13     -0.127643725852E+14     -0.847245248248E+06     -0.517843466956E+06     -0.343722665848E-01      0.562365680436E-01
     2      0.110691360000E+09      0.397800000000E+34      0.726063838992E+13     -0.130797073815E+14     -0.868175842937E+06     -0.481930568550E+06     -0.319885197856E-01      0.576258526996E-01
     2      0.111322080000E+09      0.397800000000E+34      0.670686074880E+13     -0.133721215168E+14     -0.887585060767E+06     -0.445173143042E+06     -0.295487168365E-01      0.589141547740E-01
     2      0.111952800000E+09      0.397800000000E+34      0.614133011678E+13     -0.136411025694E+14     -0.905438889347E+06     -0.407635603531E+06     -0.270571332074E-01      0.600992166675E-01
     2      0.112583520000E+09      0.397800000000E+34      0.556503752029E+13     -0.138861791813E+14     -0.921706041925E+06     -0.369383730173E+06     -0.245181351077E-01      0.611789616972E-01
     2      0.113214240000E+09      0.397800000000E+34      0.497899284487E+13     -0.141069218845E+14     -0.936358012213E+06     -0.330484554914E+06     -0.219361718353E-01      0.621514977359E-01
     2      0.113844960000E+09      0.397800000000E+34      0.438422306542E+13     -0.143029438530E+14     -0.949369124341E+06     -0.291006244018E+06     -0.193157679794E-01      0.630151205276E-01
     2      0.114475680000E+09      0.397800000000E+34      0.378177044659E+13     -0.144739015812E+14     -0.960716577852E+06     -0.251017978618E+06     -0.166615154920E-01      0.637683166738E-01
     2      0.115106400000E+09      0.397800000000E+34      0.317269071629E+13     -0.146194954857E+14     -0.970380487658E+06     -0.210589833484E+06     -0.139780656408E-01      0.644097662861E-01
     2      0.115737120000E+09      0.397800000000E+34      0.255805121569E+13     -0.147394704300E+14     -0.978343918882E+06     -0.169792654221E+06     -0.112701208585E-01      0.649383452988E-01
     2      0.116367840000E+09      0.397800000000E+34      0.193892902880E+13     -0.148336161722E+14     -0.984592916538E+06     -0.128697933127E+06     -0.854242650222E-02      0.653531274385E-01
     2      0.116998560000E+09      0.397800000000E+34      0.131640909501E+13     -0.149017677327E+14     -0.989116529987E+06     -0.873776839054E+05     -0.579976253812E-02      0.656533858478E-01
     2      0.117629280000E+09      0.397800000000E+34      0.691582307865E+12     -0.149438056839E+14     -0.991906832122E+06     -0.459043154712E+05     -0.304693516473E-02      0.658385943587E-01
     2      0.118260000000E+09      0.397800000000E+34      0.655436034211E+11     -0.149596563592E+14     -0.992958933263E+06     -0.435050506387E+04     -0.288768390824E-03      0.659084284148E-01
     2      0.118890720000E+09      0.397800000000E+34     -0.560609958539E+12     -0.149492919821E+14     -0.992270989724E+06      0.372109291122E+05      0.246990441814E-02      0.658627656398E-01
     2      0.119521440000E+09      0.397800000000E+34     -0.118578111695E+13     -0.149127307149E+14     -0.989844207045E+06      0.787071554925E+05      0.522424900993E-02      0.657016860522E-01
     2      0.120152160000E+09      0.397800000000E+34     -0.180887433230E+13     -0.148500366270E+14     -0.985682837877E+06      0.120065456782E+06      0.796943871699E-02      0.654254719250E-01
     2      0.120782880000E+09      0.397800000000E+34     -0.242879770643E+13     -0.147613195825E+14     -0.979794174534E+06      0.161213357382E+06      0.107006629146E-01      0.650346072911E-01
     2      0.121413600000E+09      0.397800000000E+34     -0.304446489593E+13     -0.146467350476E+14     -0.972188536209E+06      0.202078750398E+06      0.134131354510E-01      0.645297770950E-01
     2      0.122044320000E+09      0.397800000000E+34     -0.365479701590E+13     -0.145064838184E+14     -0.962879250894E+06      0.242590023995E+06      0.161021030344E-01      0.639118659926E-01
     2      0.122675040000E+09      0.397800000000E+34     -0.425872453050E+13     -0.143408116687E+14     -0.951882632026E+06      0.282676186894E+06      0.187628535628E-01      0.631819568007E-01
     2      0.123305760000E+09      0.397800000000E+34     -0.485518912721E+13     -0.141500089197E+14     -0.939217949895E+06      0.322266992768E+06      0.213907243813E-01      0.623413285999E-01
     2      0.123936480000E+09      0.397800000000E+34     -0.544314557141E+13     -0.139344099309E+14     -0.924907397877E+06      0.361293063351E+06      0.239811104527E-01      0.613914544930E-01
     2      0.124567200000E+09      0.397800000000E+34     -0.602156353802E+13     -0.136943925143E+14     -0.908976053543E+06      0.399686010004E+06      0.265294724276E-01      0.603339990233E-01
     2      0.125197920000E+09      0.397800000000E+34     -0.658942941704E+13     -0.134303772725E+14     -0.891451834716E+06      0.437378553569E+06      0.290313445989E-01      0.591708152580E-01
     2      0.125828640000E+09      0.397800000000E+34     -0.714574808976E+13     -0.131428268614E+14     -0.872365450543E+06      0.474304642258E+06      0.314823427272E-01      0.579039415409E-01
     2      0.126459360000E+09      0.397800000000E+34     -0.768954467260E+13     -0.128322451796E+14     -0.851750347684E+06      0.510399567408E+06      0.338781717242E-01      0.565355979202E-01
     2      0.127090080000E+09      0.397800000000E+34     -0.821986622549E+13     -0.124991764851E+14     -0.829642651703E+06      0.545600076874E+06      0.362146331789E-01      0.550681822584E-01
     2      0.127720800000E+09      0.397800000000E+34     -0.873578342178E+13     -0.121442044420E+14     -0.806081103755E+06      0.579844485868E+06      0.384876327152E-01      0.535042660302E-01
     2      0.128351520000E+09      0.397800000000E+34     -0.923639217675E+13     -0.117679510974E+14     -0.781106992704E+06      0.613072785057E+06      0.406931871663E-01      0.518465898161E-01
     2      0.128982240000E+09      0.397800000000E+34     -0.972081523196E+13     -0.113710757913E+14     -0.754764082765E+06      0.645226745723E+06      0.428274315552E-01      0.500980585003E-01
     2      0.129612960000E+09      0.397800000000E+34     -0.101882036925E+14     -0.109542740015E+14     -0.727098536815E+06      0.676250021799E+06      0.448866258674E-01      0.482617361799E-01
     2      0.130243680000E+09      0.397800000000E+34     -0.106377385147E+14     -0.105182761245E+14     -0.698158835495E+06      0.706088248613E+06      0.468671616051E-01      0.463408407955E-01
     2      0.130874400000E+09      0.397800000000E+34     -0.110686319411E+14     -0.100638461956E+14     -0.667995692255E+06      0.734689138152E+06      0.487655681102E-01      0.443387384921E-01
     2      0.131505120000E+09      0.397800000000E+34     -0.114801288813E+14     -0.959178055028E+13     -0.636661964483E+06      0.762002570693E+06      0.505785186466E-01      0.422589377204E-01
     2      0.132135840000E+09      0.397800000000E+34     -0.118715082349E+14     -0.910290642853E+13     -0.604212560883E+06      0.787980682630E+06      0.523028362298E-01      0.401050830887E-01
     2      0.132766560000E+09      0.397800000000E+34     -0.122420841552E+14     -0.859808052520E+13     -0.570704345249E+06      0.812577950352E+06      0.539354991944E-01      0.378809489758E-01
     2      0.133397280000E+09      0.397800000000E+34     -0.125912072512E+14     -0.807818748879E+13     -0.536196036818E+06      0.835751270015E+06      0.554736464887E-01      0.355904329175E-01
     2      0.134028000000E+09      0.397800000000E+34     -0.129182657253E+14     -0.754413837119E+13     -0.500748107377E+06      0.857460033080E+06      0.569145826889E-01      0.332375487758E-01
     2      0.134658720000E+09      0.397800000000E+34     -0.132226864457E+14     -0.699686903117E+13     -0.464422675287E+06      0.877666197471E+06      0.582557827223E-01      0.308264197059E-01
     2      0.135289440000E+09      0.397800000000E+34     -0.135039359507E+14     -0.643733849442E+13     -0.427283396628E+06      0.896334354240E+06      0.594948962921E-01      0.283612709302E-01
     2      0.135920160000E+09      0.397800000000E+34     -0.137615213833E+14     -0.586652727291E+13     -0.389395353656E+06      0.913431789620E+06      0.606297519963E-01      0.258464223344E-01
     2      0.136550880000E+09      0.397800000000E+34     -0.139949913550E+14     -0.528543564673E+13     -0.350824940746E+06      0.928928542349E+06      0.616583611324E-01      0.232862808974E-01
     2      0.137181600000E+09      0.397800000000E+34     -0.142039367369E+14     -0.469508191116E+13     -0.311639748047E+06      0.942797456176E+06      0.625789211830E-01      0.206853329684E-01
     2      0.137812320000E+09      0.397800000000E+34     -0.143879913767E+14     -0.409650059225E+13     -0.271908443038E+06      0.955014227445E+06      0.633898189736E-01      0.180481364055E-01
     2      0.138443040000E+09      0.397800000000E+34     -0.145468327401E+14     -0.349074063394E+13     -0.231700650198E+06      0.965557447690E+06      0.640896335005E-01      0.153793125879E-01
     2      0.139073760000E+09      0.397800000000E+34     -0.146801824760E+14     -0.287886355987E+13     -0.191086828993E+06      0.974408641147E+06      0.646771384203E-01      0.126835383183E-01
     2      0.139704480000E+09      0.397800000000E+34     -0.147878069047E+14     -0.226194161326E+13     -0.150138150408E+06      0.981552297131E+06      0.651513041991E-01      0.996553762675E-02
     2      0.140335200000E+09      0.397800000000E+34     -0.148695174269E+14     -0.164105587784E+13     -0.108926372225E+06      0.986975897218E+06      0.655112999165E-01      0.723007349240E-02
     2      0.140965920000E+09      0.397800000000E+34     -0.149251708543E+14     -0.101729438343E+13     -0.675237132791E+05      0.990669937180E+06      0.657564947221E-01      0.448193949721E-02
     2      0.141596640000E+09      0.397800000000E+34     -0.149546696610E+14     -0.391750199283E+12     -0.260027269006E+05      0.992627943645E+06      0.658864589405E-01      0.172595142555E-02
     2      0.142227360000E+09      0.397800000000E+34     -0.149579621535E+14      0.234480481383E+12      0.155638262247E+05      0.992846485433E+06      0.659009648245E-01     -0.103306117485E-02
     2      0.142858080000E+09      0.397800000000E+34     -0.149350425624E+14      0.860300262358E+12      0.571031055608E+05      0.991325179576E+06      0.657999869543E-01     -0.379026345613E-02
     2      0.143488800000E+09      0.397800000000E+34     -0.148859510514E+14      0.148461246748E+13      0.985423183658E+05      0.988066691985E+06      0.655837022818E-01     -0.654082374281E-02
     2      0.144119520000E+09      0.397800000000E+34     -0.148107736476E+14      0.210632306244E+13      0.139808847253E+06      0.983076732778E+06      0.652524898207E-01     -0.927992199872E-02
     2      0.144750240000E+09      0.397800000000E+34     -0.147096420909E+14      0.272434257194E+13      0.180830377443E+06      0.976364046279E+06      0.648069299822E-01     -0.120027582736E-01
     2      0.145380960000E+09      0.397800000000E+34     -0.145827336023E+14      0.333758798889E+13      0.221535023489E+06      0.967940395686E+06      0.642478035580E-01     -0.147045611143E-01
     2      0.146011680000E+09      0.397800000000E+34     -0.144302705742E+14      0.394498467224E+13      0.261851455248E+06      0.957820542465E+06      0.635760903520E-01     -0.173805959264E-01
     2      0.146642400000E+09      0.397800000000E+34     -0.142525201803E+14      0.454546823015E+13      0.301709022874E+06      0.946022220480E+06      0.627929674632E-01     -0.200261732711E-01
     2      0.147273120000E+09      0.397800000000E+34     -0.140497939074E+14      0.513798638523E+13      0.341037880631E+06      0.932566104912E+06      0.618998072233E-01     -0.226366570825E-01
     2      0.147903840000E+09      0.397800000000E+34     -0.138224470097E+14      0.572150081855E+13      0.379769109281E+06      0.917475776036E+06      0.608981747915E-01     -0.252074727922E-01
     2      0.148534560000E+09      0.397800000000E+34     -0.135708778860E+14      0.629498898913E+13      0.417834836864E+06      0.900777677894E+06      0.597898254118E-01     -0.277341153453E-01
     2      0.149165280000E+09      0.397800000000E+34     -0.132955273820E+14      0.685744592585E+13      0.455168357634E+06      0.882501071954E+06      0.585767013374E-01     -0.302121570957E-01
     2      0.149796000000E+09      0.397800000000E+34     -0.129968780173E+14      0.740788598855E+13      0.491704248949E+06      0.862677985837E+06      0.572609284267E-01     -0.326372555639E-01
     2      0.150426720000E+09      0.397800000000E+34     -0.126754531400E+14      0.794534459523E+13      0.527378485923E+06      0.841343157191E+06      0.558448124185E-01     -0.350051610479E-01
     2      0.151057440000E+09      0.397800000000E+34     -0.123318160098E+14      0.846887991238E+13      0.562128553616E+06      0.818533972814E+06      0.543308348909E-01     -0.373117240694E-01
     2      0.151688160000E+09      0.397800000000E+34     -0.119665688105E+14      0.897757450544E+13      0.595893556588E+06      0.794290403142E+06      0.527216489132E-01     -0.395529026459E-01
     2      0.152318880000E+09      0.397800000000E+34     -0.115803515955E+14      0.947053694648E+13      0.628614325611E+06      0.768654932204E+06      0.510200743961E-01     -0.417247693731E-01
     2      0.152949600000E+09      0.397800000000E+34     -0.111738411652E+14      0.994690337633E+13      0.660233521354E+06      0.741672483171E+06      0.492290931507E-01     -0.438235183081E-01
     2      0.153580320000E+09      0.397800000000E+34     -0.107477498818E+14      0.104058390184E+14      0.690695734865E+06      0.713390339641E+06      0.473518436627E-01     -0.458454716381E-01
     2      0.154211040000E+09      0.397800000000E+34     -0.103028244205E+14      0.108465396415E+14      0.719947584670E+06      0.683858062771E+06      0.453916155930E-01     -0.477870861259E-01
     2      0.154841760000E+09      0.397800000000E+34     -0.983984446134E+13      0.112682329693E+14      0.747937810313E+06      0.653127404431E+06      0.433518440129E-01     -0.496449593185E-01
     2      0.155472480000E+09      0.397800000000E+34     -0.935962132269E+13      0.116701800333E+14      0.774617362190E+06      0.621252216517E+06      0.412361033842E-01     -0.514158355100E-01
     2      0.156103200000E+09      0.397800000000E+34     -0.886299653956E+13      0.120516764682E+14      0.799939487500E+06      0.588288356578E+06      0.390481012957E-01     -0.530966114465E-01
     2      0.156733920000E+09      0.397800000000E+34     -0.835084038896E+13      0.124120537461E+14      0.823859812172E+06      0.554293589933E+06      0.367916719658E-01     -0.546843417642E-01
     2      0.157364640000E+09      0.397800000000E+34     -0.782405036479E+13      0.127506803478E+14      0.846336418628E+06      0.519327488446E+06      0.344707695241E-01     -0.561762441511E-01
     2      0.157995360000E+09      0.397800000000E+34     -0.728354960512E+13      0.130669628697E+14      0.867329919239E+06      0.483451326132E+06      0.320894610812E-01     -0.575697042224E-01
     2      0.158626080000E+09      0.397800000000E+34     -0.673028527449E+13      0.133603470635E+14      0.886803525345E+06      0.446727971781E+06      0.296519196027E-01     -0.588622801019E-01
     2      0.159256800000E+09      0.397800000000E+34     -0.616522690408E+13      0.136303188078E+14      0.904723111723E+06      0.409221778787E+06      0.271624165957E-01     -0.600517067013E-01
     2      0.159887520000E+09      0.397800000000E+34     -0.558936469278E+13      0.138764050086E+14      0.921057276390E+06      0.370998472380E+06      0.246253146239E-01     -0.611358996894E-01
     2      0.160518240000E+09      0.397800000000E+34     -0.500370777193E+13      0.140981744284E+14      0.935777395629E+06      0.332125034444E+06      0.220450596627E-01     -0.621129591445E-01
     2      0.161148960000E+09      0.397800000000E+34     -0.440928243697E+13      0.142952384423E+14      0.948857674149E+06      0.292669586146E+06      0.194261733079E-01     -0.629811728841E-01
     2      0.161779680000E+09      0.397800000000E+34     -0.380713034895E+13      0.144672517186E+14      0.960275190289E+06      0.252701268556E+06      0.167732448524E-01     -0.637390194651E-01
     2      0.162410400000E+09      0.397800000000E+34     -0.319830670915E+13      0.146139128241E+14      0.970009936186E+06      0.212290121489E+06      0.140909232440E-01     -0.643851708498E-01
     2      0.163041120000E+09      0.397800000000E+34     -0.258387840997E+13      0.147349647523E+14      0.978044852833E+06      0.171506960765E+06      0.113839089384E-01     -0.649184947335E-01
     2      0.163671840000E+09      0.397800000000E+34     -0.196492216534E+13      0.148301953738E+14      0.984365859978E+06      0.130423254117E+06      0.865694566235E-02     -0.653380565284E-01
     2      0.164302560000E+09      0.397800000000E+34     -0.134252262386E+13      0.148994378082E+14      0.988961880795E+06      0.891109959459E+05      0.591481210098E-02     -0.656431210017E-01
     2      0.164933280000E+09      0.397800000000E+34     -0.717770468109E+12      0.149425707160E+14      0.991824861295E+06      0.476425811663E+05      0.316231352345E-02     -0.658331535635E-01
     2      0.165564000000E+09      0.397800000000E+34     -0.917605033556E+11      0.149595185121E+14      0.992949784439E+06      0.609067833660E+04      0.404273362401E-03     -0.659078212042E-01
     2      0.166194720000E+09      0.397800000000E+34      0.534410260973E+12      0.149502514972E+14      0.992334678932E+06     -0.354718976811E+05     -0.235447523854E-02     -0.658669930776E-01
     2      0.166825440000E+09      0.397800000000E+34      0.115964453367E+13      0.149147859108E+14      0.989980622677E+06     -0.769723133215E+05     -0.510909789432E-02     -0.657107407305E-01
     2      0.167456160000E+09      0.397800000000E+34      0.178284666461E+13      0.148531839023E+14      0.985891740883E+06     -0.118337843948E+06     -0.785476745012E-02     -0.654393379768E-01
     2      0.168086880000E+09      0.397800000000E+34      0.240292456478E+13      0.147655534219E+14      0.980075198840E+06     -0.159496001295E+06     -0.105866724404E-01     -0.650532604186E-01
     2      0.168717600000E+09      0.397800000000E+34      0.301879162000E+13      0.146520480318E+14      0.972541189360E+06     -0.200374660493E+06     -0.133000255205E-01     -0.645531846119E-01
     2      0.169348320000E+09      0.397800000000E+34      0.362936859512E+13      0.145128666371E+14      0.963302914918E+06     -0.240902186462E+06     -0.159900718557E-01     -0.639399868812E-01
     2      0.169979040000E+09      0.397800000000E+34      0.423358552522E+13      0.143482531368E+14      0.952376564512E+06     -0.281007559442E+06     -0.186520974537E-01     -0.632147417843E-01
     2      0.170609760000E+09      0.397800000000E+34      0.483038359063E+13      0.141584959970E+14      0.939781285298E+06     -0.320620499446E+06     -0.212814374254E-01     -0.623787202287E-01
     2      0.171240480000E+09      0.397800000000E+34      0.541871697238E+13      0.139439277449E+14      0.925539149035E+06     -0.359671589419E+06     -0.238734841592E-01     -0.614333872448E-01
     2      0.171871200000E+09      0.397800000000E+34      0.599755468486E+13      0.137049243863E+14      0.909675113405E+06     -0.398092396883E+06     -0.264236953959E-01     -0.603803994185E-01
     2      0.172501920000E+09      0.397800000000E+34      0.656588238253E+13      0.134419047467E+14      0.892216978281E+06     -0.435815593856E+06     -0.289276021878E-01     -0.592216019883E-01
     2      0.173132640000E+09      0.397800000000E+34      0.712270413739E+13      0.131553297374E+14      0.873195337009E+06     -0.472775074838E+06     -0.313808167306E-01     -0.579590256114E-01
     2      0.173763360000E+09      0.397800000000E+34      0.766704418431E+13      0.128457015477E+14      0.852643522797E+06     -0.508906072651E+06     -0.337790400522E-01     -0.565948828059E-01
     2      0.174394080000E+09      0.397800000000E+34      0.819794863086E+13      0.125135627648E+14      0.830597550301E+06     -0.544145271938E+06     -0.361180695461E-01     -0.551315640729E-01
     2      0.175024800000E+09      0.397800000000E+34      0.871448712895E+13      0.121594954232E+14      0.807096052518E+06     -0.578430920115E+06     -0.383938063361E-01     -0.535716337079E-01
     2      0.175655520000E+09      0.397800000000E+34      0.921575450514E+13      0.117841199847E+14      0.782180213081E+06     -0.611702935585E+06     -0.406022624592E-01     -0.519178253069E-01
     2      0.176286240000E+09      0.397800000000E+34      0.970087234683E+13      0.113880942508E+14      0.755893694092E+06     -0.643903013023E+06     -0.427395678539E-01     -0.501730369762E-01
     2      0.176916960000E+09      0.397800000000E+34      0.101689905416E+14      0.109721122105E+14      0.728282559608E+06     -0.674974725551E+06     -0.448019771420E-01     -0.483403262539E-01
     2      0.177547680000E+09      0.397800000000E+34      0.106192887670E+14      0.105369028238E+14      0.699395194922E+06     -0.704863623621E+06     -0.467858761921E-01     -0.464229047516E-01
     2      0.178178400000E+09      0.397800000000E+34      0.110509779279E+14      0.100832287443E+14      0.669282221769E+06     -0.733517330426E+06     -0.486877884525E-01     -0.444241325270E-01
     2      0.178809120000E+09      0.397800000000E+34      0.114633015394E+14      0.961188498298E+13      0.637996409624E+06     -0.760885633690E+06     -0.505043810443E-01     -0.423475121950E-01
     2      0.179439840000E+09      0.397800000000E+34      0.118555370525E+14      0.912369751474E+13      0.605592583220E+06     -0.786920573656E+06     -0.522324706009E-01     -0.401966827905E-01
     2      0.180070560000E+09      0.397800000000E+34      0.122269971202E+14      0.861952183117E+13      0.572127526482E+06     -0.811576527129E+06     -0.538690288473E-01     -0.379754133912E-01
     2      0.180701280000E+09      0.397800000000E+34      0.125770308022E+14      0.810024144134E+13      0.537659883019E+06     -0.834810287429E+06     -0.554111879061E-01     -0.356875965123E-01
     2      0.181332000000E+09      0.397800000000E+34      0.129050247051E+14      0.756676632353E+13      0.502250053353E+06     -0.856581140104E+06     -0.568562453237E-01     -0.333372412861E-01
     2      0.181962720000E+09      0.397800000000E+34      0.132104040581E+14      0.702003133065E+13      0.465960089079E+06     -0.876850934275E+06     -0.582016688058E-01     -0.309284664357E-01
     2      0.182593440000E+09      0.397800000000E+34      0.134926337194E+14      0.646099455199E+13      0.428853584124E+06     -0.895584149493E+06     -0.594451006547E-01     -0.284654930579E-01
     2      0.183224160000E+09      0.397800000000E+34      0.137512191144E+14      0.589063563426E+13      0.390995563310E+06     -0.912747957986E+06     -0.605843619015E-01     -0.259526372262E-01
     2      0.183854880000E+09      0.397800000000E+34      0.139857071025E+14      0.530995406492E+13      0.352452368399E+06     -0.928312282183E+06     -0.616174561238E-01     -0.233943024271E-01
     2      0.184485600000E+09      0.397800000000E+34      0.141956867708E+14      0.471996742067E+13      0.313291541843E+06     -0.942249847422E+06     -0.625425729445E-01     -0.207949718438E-01
     2      0.185116320000E+09      0.397800000000E+34      0.143807901545E+14      0.412170958426E+13      0.273581708420E+06     -0.954536229747E+06     -0.633580912047E-01     -0.181592004997E-01
     2      0.185747040000E+09      0.397800000000E+34      0.145406928814E+14      0.351622893274E+13      0.233392454980E+06     -0.965149898707E+06     -0.640625818036E-01     -0.154916072763E-01
     2      0.186377760000E+09      0.397800000000E+34      0.146751147407E+14      0.290458650030E+13      0.192794208500E+06     -0.974072255086E+06     -0.646548102039E-01     -0.127968668196E-01
     2      0.187008480000E+09      0.397800000000E+34      0.147838201737E+14      0.228785411895E+13      0.151858112668E+06     -0.981287663497E+06     -0.651337385945E-01     -0.100797013475E-01
     2      0.187639200000E+09      0.397800000000E+34      0.148666186870E+14      0.166711254021E+13      0.110655903215E+06     -0.986783479779E+06     -0.654985277092E-01     -0.734487237537E-02
     2      0.188269920000E+09      0.397800000000E+34      0.149233651857E+14      0.104344954127E+13      0.692597822059E+05     -0.990550073153E+06     -0.657485382977E-01     -0.459717237180E-02
     2      0.188900640000E+09      0.397800000000E+34      0.149539602282E+14      0.417958018762E+12      0.277422915107E+05     -0.992580843107E+06     -0.658833322458E-01     -0.184141636026E-02
     2      0.189531360000E+09      0.397800000000E+34      0.149583502003E+14     -0.208265926400E+12     -0.138238143129E+05     -0.992872230952E+06     -0.659026733426E-01      0.917566518507E-03
     2      0.190162080000E+09      0.397800000000E+34      0.149365274091E+14     -0.834124909826E+12     -0.553656955152E+05     -0.991423726064E+06     -0.658065276953E-01      0.367494146907E-02
     2      0.190792800000E+09      0.397800000000E+34      0.148885300965E+14     -0.145852218668E+13     -0.968105547973E+05     -0.988237866781E+06     -0.655950637879E-01      0.642587651371E-02
     2      0.191423520000E+09      0.397800000000E+34      0.148144423722E+14     -0.208036357358E+13     -0.138085764880E+06     -0.983320235948E+06     -0.652686521861E-01      0.916555095987E-02
     2      0.192054240000E+09      0.397800000000E+34      0.147143940662E+14     -0.269855936606E+13     -0.179118995774E+06     -0.976679451139E+06     -0.648278648881E-01      0.118891638479E-01
     2      0.192684960000E+09      0.397800000000E+34      0.145885605016E+14     -0.331202624814E+13     -0.219838341532E+06     -0.968327149555E+06     -0.642734743223E-01      0.145919423641E-01
     2      0.193315680000E+09      0.397800000000E+34      0.144371621869E+14     -0.391968919067E+13     -0.260172446251E+06     -0.958277967628E+06     -0.636064519933E-01      0.172691502047E-01
     2      0.193946400000E+09      0.397800000000E+34      0.142604644301E+14     -0.452048333526E+13     -0.300050629120E+06     -0.946549515378E+06     -0.628279667798E-01      0.199160958754E-01
     2      0.194577120000E+09      0.397800000000E+34      0.140587768733E+14     -0.511335586027E+13     -0.339403008277E+06     -0.933162345548E+06     -0.619393828863E-01      0.225281409128E-01
     2      0.195207840000E+09      0.397800000000E+34      0.138324529505E+14     -0.569726782577E+13     -0.378160623270E+06     -0.918139917589E+06     -0.609422574523E-01      0.251007080130E-01
     2      0.195838560000E+09      0.397800000000E+34      0.135818892679E+14     -0.627119599419E+13     -0.416255555901E+06     -0.901508556555E+06     -0.598383378237E-01      0.276292890523E-01
     2      0.196469280000E+09      0.397800000000E+34      0.133075249091E+14     -0.683413462337E+13     -0.453621049247E+06     -0.883297406963E+06     -0.586295584906E-01      0.301094529877E-01
     2      0.197100000000E+09      0.397800000000E+34      0.130098406657E+14     -0.738509722904E+13     -0.490191624639E+06     -0.863538381728E+06     -0.573180376977E-01      0.325368536212E-01
     2      0.197730720000E+09      0.397800000000E+34      0.126893581946E+14     -0.792311831353E+13     -0.525903196414E+06     -0.842266106234E+06     -0.559060737321E-01      0.349072372166E-01
     2      0.198361440000E+09      0.397800000000E+34      0.123466391038E+14     -0.844725505766E+13     -0.560693184207E+06     -0.819517857662E+06     -0.543961408956E-01      0.372164499533E-01
     2      0.198992160000E+09      0.397800000000E+34      0.119822839686E+14     -0.895658897294E+13     -0.594500622624E+06     -0.795333499663E+06     -0.527908851693E-01      0.394604452053E-01
     2      0.199622880000E+09      0.397800000000E+34      0.115969312789E+14     -0.945022751111E+13     -0.627266268076E+06     -0.769755412500E+06     -0.510931195763E-01      0.416352906330E-01
     2      0.200253600000E+09      0.397800000000E+34      0.111912563203E+14     -0.992730562823E+13     -0.658932702590E+06     -0.742828418785E+06     -0.493058192527E-01      0.437371750734E-01
     2      0.200884320000E+09      0.397800000000E+34      0.107659699907E+14     -0.103869873006E+14     -0.689444434435E+06     -0.714599704934E+06     -0.474321162335E-01      0.457624152194E-01
     2      0.201515040000E+09      0.397800000000E+34      0.103218175550E+14     -0.108284669896E+14     -0.718747995361E+06     -0.685118738471E+06     -0.454752939645E-01      0.477074620738E-01
     2      0.202145760000E+09      0.397800000000E+34      0.985957733827E+13     -0.112509710537E+14     -0.746792034297E+06     -0.654437181351E+06     -0.434387815483E-01      0.495689071690E-01
     2      0.202776480000E+09      0.397800000000E+34      0.938005936270E+13     -0.116537591037E+14     -0.773527407335E+06     -0.622608799420E+06     -0.413261477351E-01      0.513434885397E-01
     2      0.203407200000E+09      0.397800000000E+34      0.888410392755E+13     -0.120361253007E+14     -0.798907263854E+06     -0.589689368203E+06     -0.391410946690E-01      0.530280964389E-01
