 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     2      0.101546235360E+09      0.397800000000E+34      0.134374214206E+14     -0.658417915062E+13     -0.436854427944E+06     -0.891568140428E+06     -0.591542275479E-01      0.289848788320E-01
     2      0.102176955360E+09      0.397800000000E+34      0.131502104858E+14     -0.714058366104E+13     -0.473771008759E+06     -0.872511975480E+06     -0.578897659965E-01      0.314342281944E-01
     2      0.102807675360E+09      0.397800000000E+34      0.128399736543E+14     -0.768448569974E+13     -0.509857997031E+06     -0.851928085631E+06     -0.565239401560E-01      0.338285281198E-01
     2      0.103438395360E+09      0.397800000000E+34      0.125072541628E+14     -0.821493292335E+13     -0.545052205005E+06     -0.829852518524E+06     -0.550591419997E-01      0.361635857445E-01
     2      0.104069115360E+09      0.397800000000E+34      0.121526346149E+14     -0.873099655131E+13     -0.579292008467E+06     -0.806323934006E+06     -0.534979368736E-01      0.384353119424E-01
     2      0.104699835360E+09      0.397800000000E+34      0.117767359605E+14     -0.923177299231E+13     -0.612517454697E+06     -0.781383536433E+06     -0.518430590067E-01      0.406397284937E-01
     2      0.105330555360E+09      0.397800000000E+34      0.113802164083E+14     -0.971638542663E+13     -0.644670367486E+06     -0.755075002511E+06     -0.500974067235E-01      0.427729750590E-01
     2      0.105961275360E+09      0.397800000000E+34      0.109637702733E+14     -0.101839853416E+14     -0.675694449058E+06     -0.727444404796E+06     -0.482640373692E-01      0.448313159476E-01
     2      0.106591995360E+09      0.397800000000E+34      0.105281267601E+14     -0.106337540177E+14     -0.705535378687E+06     -0.698540131005E+06     -0.463461619552E-01      0.468111466669E-01
     2      0.107222715360E+09      0.397800000000E+34      0.100740486868E+14     -0.110649039619E+14     -0.734140907866E+06     -0.668412799261E+06     -0.443471395345E-01      0.487090002429E-01
     2      0.107853435360E+09      0.397800000000E+34      0.960233114789E+13     -0.114766802868E+14     -0.761460951829E+06     -0.637115169426E+06     -0.422704713179E-01      0.505215532996E-01
     2      0.108484155360E+09      0.397800000000E+34      0.911380012241E+13     -0.118683620330E+14     -0.787447677302E+06     -0.604702050684E+06     -0.401197945391E-01      0.522456318861E-01
     2      0.109114875360E+09      0.397800000000E+34      0.860931102693E+13     -0.122392634307E+14     -0.812055586291E+06     -0.571230205523E+06     -0.378988760820E-01      0.538782170425E-01
     2      0.109745595360E+09      0.397800000000E+34      0.808974721742E+13     -0.125887351014E+14     -0.835241595790E+06     -0.536758250300E+06     -0.356116058795E-01      0.554164500945E-01
     2      0.110376315360E+09      0.397800000000E+34      0.755601844199E+13     -0.129161651942E+14     -0.856965113254E+06     -0.501346552547E+06     -0.332619900961E-01      0.568576376655E-01
     2      0.111007035360E+09      0.397800000000E+34      0.700905924751E+13     -0.132209804578E+14     -0.877188107699E+06     -0.465057125214E+06     -0.308541441062E-01      0.581992564002E-01
     2      0.111637755360E+09      0.397800000000E+34      0.644982734270E+13     -0.135026472437E+14     -0.895875176327E+06     -0.427953518017E+06     -0.283922852811E-01      0.594389573894E-01
     2      0.112268475360E+09      0.397800000000E+34      0.587930192073E+13     -0.137606724407E+14     -0.912993606532E+06     -0.390100706105E+06     -0.258807255953E-01      0.605745702884E-01
     2      0.112899195360E+09      0.397800000000E+34      0.529848194415E+13     -0.139946043382E+14     -0.928513433194E+06     -0.351564976211E+06     -0.233238640684E-01      0.616041071228E-01
     2      0.113529915360E+09      0.397800000000E+34      0.470838439516E+13     -0.142040334171E+14     -0.942407491159E+06     -0.312413810518E+06     -0.207261790519E-01      0.625257657734E-01
     2      0.114160635360E+09      0.397800000000E+34      0.411004249440E+13     -0.143885930663E+14     -0.954651462803E+06     -0.272715768419E+06     -0.180922203787E-01      0.633379331357E-01
     2      0.114791355360E+09      0.397800000000E+34      0.350450389125E+13     -0.145479602245E+14     -0.965223920616E+06     -0.232540366399E+06     -0.154266013853E-01      0.640391879470E-01
     2      0.115422075360E+09      0.397800000000E+34      0.289282882890E+13     -0.146818559456E+14     -0.974106364701E+06     -0.191957956226E+06     -0.127339908234E-01      0.646283032768E-01
     2      0.116052795360E+09      0.397800000000E+34      0.227608828737E+13     -0.147900458868E+14     -0.981283255161E+06     -0.151039601691E+06     -0.100191046738E-01      0.651042486763E-01
     2      0.116683515360E+09      0.397800000000E+34      0.165536210772E+13     -0.148723407182E+14     -0.986742039274E+06     -0.109856954097E+06     -0.728669787751E-02      0.654661919827E-01
     2      0.117314235360E+09      0.397800000000E+34      0.103173710080E+13     -0.149285964544E+14     -0.990473173451E+06     -0.684821267147E+05     -0.454155599826E-02      0.657135007752E-01
     2      0.117944955360E+09      0.397800000000E+34      0.406305143768E+12     -0.149587147053E+14     -0.992470139901E+06     -0.269875684373E+05     -0.178848683182E-02      0.658457434805E-01
     2      0.118575675360E+09      0.397800000000E+34     -0.219838732145E+12     -0.149626428486E+14     -0.992729458000E+06      0.145540631545E+05      0.967688024057E-03      0.658626901254E-01
     2      0.119206395360E+09      0.397800000000E+34     -0.845598259481E+12     -0.149403741207E+14     -0.991250690335E+06      0.560700290902E+05      0.372214162351E-02      0.657643127357E-01
     2      0.119837115360E+09      0.397800000000E+34     -0.146987785444E+13     -0.148919476282E+14     -0.988036443404E+06      0.974876364470E+05      0.647005013564E-02      0.655507853800E-01
     2      0.120467835360E+09      0.397800000000E+34     -0.209158453558E+13     -0.148174482786E+14     -0.983092362990E+06      0.138734365703E+06      0.920660130185E-02      0.652224838589E-01
     2      0.121098555360E+09      0.397800000000E+34     -0.270962983786E+13     -0.147170066309E+14     -0.976427124200E+06      0.179737997781E+06      0.119270028726E-01      0.647799850405E-01
     2      0.121729275360E+09      0.397800000000E+34     -0.332293171880E+13     -0.145907986661E+14     -0.968052416194E+06      0.220426740566E+06      0.146264910084E-01      0.642240658417E-01
     2      0.122359995360E+09      0.397800000000E+34     -0.393041645326E+13     -0.144390454784E+14     -0.957982921628E+06      0.260729354666E+06      0.173003386311E-01      0.635557018596E-01
     2      0.122990715360E+09      0.397800000000E+34     -0.453102051368E+13     -0.142620128870E+14     -0.946236290860E+06      0.300575278199E+06      0.199438637095E-01      0.627760656531E-01
     2      0.123621435360E+09      0.397800000000E+34     -0.512369243235E+13     -0.140600109699E+14     -0.932833110938E+06      0.339894750389E+06      0.225524374657E-01      0.618865246797E-01
     2      0.124252155360E+09      0.397800000000E+34     -0.570739464252E+13     -0.138333935199E+14     -0.917796869458E+06      0.378618933753E+06      0.251214924876E-01      0.608886388895E-01
     2      0.124882875360E+09      0.397800000000E+34     -0.628110529509E+13     -0.135825574242E+14     -0.901153913321E+06      0.416680034662E+06      0.276465307330E-01      0.597841579819E-01
     2      0.125513595360E+09      0.397800000000E+34     -0.684382004771E+13     -0.133079419688E+14     -0.882933402499E+06      0.454011422068E+06      0.301231314111E-01      0.585750183292E-01
     2      0.126144315360E+09      0.397800000000E+34     -0.739455382322E+13     -0.130100280678E+14     -0.863167258855E+06      0.490547744184E+06      0.325469587278E-01      0.572633395729E-01
     2      0.126775035360E+09      0.397800000000E+34     -0.793234253414E+13     -0.126893374207E+14     -0.841890110134E+06      0.526225042922E+06      0.349137694819E-01      0.558514208982E-01
     2      0.127405755360E+09      0.397800000000E+34     -0.845624477051E+13     -0.123464315979E+14     -0.819139229211E+06      0.560980865876E+06      0.372194204969E-01      0.543417369944E-01
     2      0.128036475360E+09      0.397800000000E+34     -0.896534344778E+13     -0.119819110565E+14     -0.794954468706E+06      0.594754375660E+06      0.394598758777E-01      0.527369337073E-01
     2      0.128667195360E+09      0.397800000000E+34     -0.945874741217E+13     -0.115964140878E+14     -0.769378191083E+06      0.627486456413E+06      0.416312140773E-01      0.510398233910E-01
     2      0.129297915360E+09      0.397800000000E+34     -0.993559300044E+13     -0.111906156985E+14     -0.742455194352E+06      0.659119817275E+06      0.437296347634E-01      0.492533799695E-01
     2      0.129928635360E+09      0.397800000000E+34     -0.103950455515E+14     -0.107652264285E+14     -0.714232633509E+06      0.689599092663E+06      0.457514654698E-01      0.473807337136E-01
     2      0.130559355360E+09      0.397800000000E+34     -0.108363008673E+14     -0.103209911053E+14     -0.684759937849E+06      0.718870939163E+06      0.476931680248E-01      0.454251657457E-01
     2      0.131190075360E+09      0.397800000000E+34     -0.112585866199E+14     -0.985868753921E+13     -0.654088724302E+06      0.746884128874E+06      0.495513447415E-01      0.433901022790E-01
     2      0.131820795360E+09      0.397800000000E+34     -0.116611637031E+14     -0.937912516048E+13     -0.622272706935E+06      0.773589639033E+06      0.513227443620E-01      0.412791086042E-01
     2      0.132451515360E+09      0.397800000000E+34     -0.120433275256E+14     -0.888314360136E+13     -0.589367602798E+06      0.798940737780E+06      0.530042677436E-01      0.390958828323E-01
     2      0.133082235360E+09      0.397800000000E+34     -0.124044092438E+14     -0.837161122513E+13     -0.555431034250E+06      0.822893065896E+06      0.545929732775E-01      0.368442494053E-01
     2      0.133712955360E+09      0.397800000000E+34     -0.127437769318E+14     -0.784542360497E+13     -0.520522427971E+06      0.845404714373E+06      0.560860820309E-01      0.345281523861E-01
     2      0.134343675360E+09      0.397800000000E+34     -0.130608366866E+14     -0.730550195523E+13     -0.484702910811E+06      0.866436297698E+06      0.574809826026E-01      0.321516485404E-01
     2      0.134974395360E+09      0.397800000000E+34     -0.133550336673E+14     -0.675279151790E+13     -0.448035202669E+06      0.885951022701E+06      0.587752356848E-01      0.297189002202E-01
     2      0.135605115360E+09      0.397800000000E+34     -0.136258530646E+14     -0.618825990700E+13     -0.410583506596E+06      0.903914752861E+06      0.599665783222E-01      0.272341680650E-01
     2      0.136235835360E+09      0.397800000000E+34     -0.138728210017E+14     -0.561289541399E+13     -0.372413396298E+06      0.920296067946E+06      0.610529278614E-01      0.247018035310E-01
     2      0.136866555360E+09      0.397800000000E+34     -0.140955053621E+14     -0.502770527697E+13     -0.333591701262E+06      0.935066318903E+06      0.620323855838E-01      0.221262412613E-01
     2      0.137497275360E+09      0.397800000000E+34     -0.142935165454E+14     -0.443371391681E+13     -0.294186389676E+06      0.948199677880E+06      0.629032400161E-01      0.195119913134E-01
     2      0.138127995360E+09      0.397800000000E+34     -0.144665081477E+14     -0.383196114334E+13     -0.254266449382E+06      0.959673183306E+06      0.636639699109E-01      0.168636312536E-01
     2      0.138758715360E+09      0.397800000000E+34     -0.146141775666E+14     -0.322350033455E+13     -0.213901767033E+06      0.969466779946E+06      0.643132468953E-01      0.141857981359E-01
     2      0.139389435360E+09      0.397800000000E+34     -0.147362665301E+14     -0.260939659229E+13     -0.173163005708E+06      0.977563353870E+06      0.648499377797E-01      0.114831803772E-01
     2      0.140020155360E+09      0.397800000000E+34     -0.148325615470E+14     -0.199072487745E+13     -0.132121481162E+06      0.983948762257E+06      0.652731065254E-01      0.876050954359E-02
     2      0.140650875360E+09      0.397800000000E+34     -0.149028942792E+14     -0.136856812794E+13     -0.908490369492E+05      0.988611858009E+06      0.655820158661E-01      0.602255206265E-02
     2      0.141281595360E+09      0.397800000000E+34     -0.149471418353E+14     -0.744015362938E+12     -0.494179186382E+05      0.991544509104E+06      0.657761285811E-01      0.327410087616E-02
     2      0.141912315360E+09      0.397800000000E+34     -0.149652269839E+14     -0.118159776410E+12     -0.790064732510E+04      0.992741612679E+06      0.658551084183E-01      0.519967047242E-03
     2      0.142543035360E+09      0.397800000000E+34     -0.149571182880E+14      0.507903176423E+12      0.336301073177E+05      0.992201103805E+06      0.658188206649E-01     -0.223502866264E-02
     2      0.143173755360E+09      0.397800000000E+34     -0.149228301577E+14      0.113307769656E+13      0.751016542439E+05      0.989923958944E+06      0.656673323656E-01     -0.498606423243E-02
     2      0.143804475360E+09      0.397800000000E+34     -0.148624228247E+14      0.175626955918E+13      0.116441408262E+06      0.985914194085E+06      0.654009121873E-01     -0.772832482107E-02
     2      0.144435195360E+09      0.397800000000E+34     -0.147760022344E+14      0.237638802875E+13      0.157577017066E+06      0.980178857553E+06      0.650200299309E-01     -0.104570111932E-01
     2      0.145065915360E+09      0.397800000000E+34     -0.146637198599E+14      0.299234776791E+13      0.198436487850E+06      0.972728017526E+06      0.645253556918E-01     -0.131673481164E-01
     2      0.145696635360E+09      0.397800000000E+34     -0.145257724351E+14      0.360307073683E+13      0.238948313282E+06      0.963574744252E+06      0.639177586696E-01     -0.158545927148E-01
     2      0.146327355360E+09      0.397800000000E+34     -0.143624016089E+14      0.420748807969E+13      0.279041596612E+06      0.952735087027E+06      0.631983056299E-01     -0.185140427650E-01
     2      0.146958075360E+09      0.397800000000E+34     -0.141738935214E+14      0.480454199504E+13      0.318646175710E+06      0.940228045960E+06      0.623682590206E-01     -0.211410449196E-01
     2      0.147588795360E+09      0.397800000000E+34     -0.139605783014E+14      0.539318758660E+13      0.357692745800E+06      0.926075538570E+06      0.614290747465E-01     -0.237310028443E-01
     2      0.148219515360E+09      0.397800000000E+34     -0.137228294875E+14      0.597239469154E+13      0.396112980688E+06      0.910302361294E+06      0.603823996057E-01     -0.262793852533E-01
     2      0.148850235360E+09      0.397800000000E+34     -0.134610633732E+14      0.654114968276E+13      0.433839652267E+06      0.892936145956E+06      0.592300683931E-01     -0.287817338302E-01
     2      0.149480955360E+09      0.397800000000E+34     -0.131757382768E+14      0.709845724221E+13      0.470806748091E+06      0.874007311274E+06      0.579741006748E-01     -0.312336710208E-01
     2      0.150111675360E+09      0.397800000000E+34     -0.128673537388E+14      0.764334210210E+13      0.506949586808E+06      0.853549009514E+06      0.566166972410E-01     -0.336309076822E-01
     2      0.150742395361E+09      0.397800000000E+34     -0.125364496458E+14      0.817485075091E+13      0.542204931269E+06      0.831597068344E+06      0.551602362419E-01     -0.359692505774E-01
     2      0.151373115361E+09      0.397800000000E+34     -0.121836052853E+14      0.869205310127E+13      0.576511099085E+06      0.808189928037E+06      0.536072690147E-01     -0.382446097010E-01
     2      0.152003835361E+09      0.397800000000E+34     -0.118094383306E+14      0.919404411676E+13      0.609808070469E+06      0.783368574091E+06      0.519605156081E-01     -0.404530054232E-01
     2      0.152634555361E+09      0.397800000000E+34     -0.114146037587E+14      0.967994539486E+13      0.642037593155E+06      0.757176465416E+06      0.502228600132E-01     -0.425905754399E-01
     2      0.153265275361E+09      0.397800000000E+34     -0.109997927039E+14      0.101489067032E+14      0.673143284225E+06      0.729659458195E+06      0.483973451079E-01     -0.446535815177E-01
     2      0.153895995361E+09      0.397800000000E+34     -0.105657312470E+14      0.106001074664E+14      0.703070728650E+06      0.700865725563E+06      0.464871673252E-01     -0.466384160204E-01
     2      0.154526715361E+09      0.397800000000E+34     -0.101131791441E+14      0.110327582013E+14      0.731767574394E+06      0.670845673239E+06      0.444956710533E-01     -0.485416082068E-01
     2      0.155157435361E+09      0.397800000000E+34     -0.964292849620E+13      0.114461018970E+14      0.759183623898E+06      0.639651851259E+06      0.424263427785E-01     -0.503598302890E-01
     2      0.155788155361E+09      0.397800000000E+34     -0.915580236301E+13      0.118394153388E+14      0.785270921792E+06      0.607338861972E+06      0.402828049803E-01     -0.520899032401E-01
     2      0.156418875361E+09      0.397800000000E+34     -0.865265332156E+13      0.122120103730E+14      0.809983838682E+06      0.573963264447E+06      0.380688097899E-01     -0.537288023412E-01
     2      0.157049595361E+09      0.397800000000E+34     -0.813436197412E+13      0.125632351093E+14      0.833279150864E+06      0.539583475474E+06      0.357882324231E-01     -0.552736624589E-01
     2      0.157680315361E+09      0.397800000000E+34     -0.760183540679E+13      0.128924750610E+14      0.855116115834E+06      0.504259667317E+06      0.334450643987E-01     -0.567217830430E-01
     2      0.158311035361E+09      0.397800000000E+34     -0.705600560191E+13      0.131991542189E+14      0.875456543446E+06      0.468053662409E+06      0.310434065553E-01     -0.580706328370E-01
     2      0.158941755361E+09      0.397800000000E+34     -0.649782780692E+13      0.134827360585E+14      0.894264862616E+06      0.431028825170E+06      0.285874618767E-01     -0.593178542923E-01
     2      0.159572475361E+09      0.397800000000E+34     -0.592827886272E+13      0.137427244773E+14      0.911508183433E+06      0.393249951130E+06      0.260815281413E-01     -0.604612676785E-01
     2      0.160203195361E+09      0.397800000000E+34     -0.534835549421E+13      0.139786646618E+14      0.927156354592E+06      0.354783153565E+06      0.235299904052E-01     -0.614988748835E-01
     2      0.160833915361E+09      0.397800000000E+34     -0.475907256614E+13      0.141901438830E+14      0.941182016031E+06      0.315695747829E+06      0.209373133348E-01     -0.624288628961E-01
     2      0.161464635361E+09      0.397800000000E+34     -0.416146130733E+13      0.143767922166E+14      0.953560646689E+06      0.276056133598E+06      0.183080334002E-01     -0.632496069650E-01
     2      0.162095355361E+09      0.397800000000E+34     -0.355656750629E+13      0.145382831899E+14      0.964270607297E+06      0.235933675217E+06      0.156467509445E-01     -0.639596734299E-01
     2      0.162726075361E+09      0.397800000000E+34     -0.294544968145E+13      0.146743343521E+14      0.973293178143E+06      0.195398580373E+06      0.129581221419E-01     -0.645578222175E-01
     2      0.163356795361E+09      0.397800000000E+34     -0.232917722917E+13      0.147847077673E+14      0.980612591716E+06      0.154521777299E+06      0.102468508588E-01     -0.650430090011E-01
     2      0.163987515361E+09      0.397800000000E+34     -0.170882855282E+13      0.148692104297E+14      0.986216060204E+06      0.113374790715E+06      0.751768043290E-02     -0.654143870174E-01
     2      0.164618235361E+09      0.397800000000E+34     -0.108548917606E+13      0.149276946013E+14      0.990093797780E+06      0.720296167490E+05      0.477538538274E-02     -0.656713085392E-01
     2      0.165248955361E+09      0.397800000000E+34     -0.460249843856E+12      0.149600580686E+14      0.992239037638E+06      0.305585970176E+05      0.202476306418E-02     -0.658133260003E-01
     2      0.165879675361E+09      0.397800000000E+34      0.165795385710E+12      0.149662443213E+14      0.992648043758E+06     -0.109657078755E+05     -0.729374712947E-03     -0.658401927712E-01
     2      0.166510395361E+09      0.397800000000E+34      0.791551055324E+12      0.149462426502E+14      0.991320117373E+06     -0.524706452299E+05     -0.348221009307E-02     -0.657518635844E-01
     2      0.167141115361E+09      0.397800000000E+34      0.141592222474E+13      0.149000881652E+14      0.988257598127E+06     -0.938835972922E+05     -0.622892759328E-02     -0.655484946086E-01
     2      0.167771835361E+09      0.397800000000E+34      0.203781638612E+13      0.148278617334E+14      0.983465859929E+06     -0.135132108237E+06     -0.896472251743E-02     -0.652304431703E-01
     2      0.168402555361E+09      0.397800000000E+34      0.265614537516E+13      0.147296898368E+14      0.976953301500E+06     -0.176144010862E+06     -0.116848093511E-01     -0.647982671260E-01
     2      0.169033275361E+09      0.397800000000E+34      0.326982727445E+13      0.146057443508E+14      0.968731331637E+06     -0.216847552775E+06     -0.143844301233E-01     -0.642527238836E-01
     2      0.169663995361E+09      0.397800000000E+34      0.387778830602E+13      0.144562422423E+14      0.958814349218E+06     -0.257171521857E+06     -0.170588627191E-01     -0.635947690758E-01
     2      0.170294715361E+09      0.397800000000E+34      0.447896470957E+13      0.142814451906E+14      0.947219717982E+06     -0.297045370775E+06     -0.197034291310E-01     -0.628255548878E-01
     2      0.170925435361E+09      0.397800000000E+34      0.507230460313E+13      0.140816591283E+14      0.933967736130E+06     -0.336399340338E+06     -0.223135036320E-01     -0.619464280419E-01
     2      0.171556155361E+09      0.397800000000E+34      0.565676982295E+13      0.138572337061E+14      0.919081600797E+06     -0.375164581466E+06     -0.248845208585E-01     -0.609589274431E-01
     2      0.172186875361E+09      0.397800000000E+34      0.623133773941E+13      0.136085616807E+14      0.902587367458E+06     -0.413273275576E+06     -0.274119837868E-01     -0.598647814885E-01
     2      0.172817595362E+09      0.397800000000E+34      0.679500304572E+13      0.133360782272E+14      0.884513904344E+06     -0.450658753166E+06     -0.298914715918E-01     -0.586659050471E-01
     2      0.173448315362E+09      0.397800000000E+34      0.734677951629E+13      0.130402601778E+14      0.864892841939E+06     -0.487255610384E+06     -0.323186473720E-01     -0.573643961129E-01
     2      0.174079035362E+09      0.397800000000E+34      0.788570173179E+13      0.127216251872E+14      0.843758517647E+06     -0.522999823391E+06     -0.346892657281E-01     -0.559625321400E-01
     2      0.174709755362E+09      0.397800000000E+34      0.841082676775E+13      0.123807308265E+14      0.821147915739E+06     -0.557828860314E+06     -0.369991801827E-01     -0.544627660623E-01
     2      0.175340475362E+09      0.397800000000E+34      0.892123584383E+13      0.120181736081E+14      0.797100602661E+06     -0.591681790590E+06     -0.392443504272E-01     -0.528677220090E-01
     2      0.175971195362E+09      0.397800000000E+34      0.941603593092E+13      0.116345879415E+14      0.771658657840E+06     -0.624499391509E+06     -0.414208493835E-01     -0.511801907195E-01
     2      0.176601915362E+09      0.397800000000E+34      0.989436131311E+13      0.112306450239E+14      0.744866600089E+06     -0.656224251781E+06     -0.435248700693E-01     -0.494031246678E-01
     2      0.177232635362E+09      0.397800000000E+34      0.103553751019E+14      0.108070516652E+14      0.716771309754E+06     -0.686800871930E+06     -0.455527322525E-01     -0.475396329052E-01
     2      0.177863355362E+09      0.397800000000E+34      0.107982707003E+14      0.103645490518E+14      0.687421946729E+06     -0.716175761358E+06     -0.475008888859E-01     -0.455929756279E-01
     2      0.178494075362E+09      0.397800000000E+34      0.112222732132E+14      0.990391144996E+13      0.656869864486E+06     -0.744297531886E+06     -0.493659323093E-01     -0.435665584813E-01
     2      0.179124795362E+09      0.397800000000E+34      0.116266408033E+14      0.942594485098E+13      0.625168520269E+06     -0.771116987637E+06     -0.511446002088E-01     -0.414639266103E-01
     2      0.179755515362E+09      0.397800000000E+34      0.120106659885E+14      0.893148556130E+13      0.592373381610E+06     -0.796587211075E+06     -0.528337813217E-01     -0.392887584649E-01
     2      0.180386235362E+09      0.397800000000E+34      0.123736768792E+14      0.842139873938E+13      0.558541829330E+06     -0.820663645074E+06     -0.544305208796E-01     -0.370448593732E-01
     2      0.181016955362E+09      0.397800000000E+34      0.127150383541E+14      0.789657688218E+13      0.523733057188E+06     -0.843304170856E+06     -0.559320257770E-01     -0.347361548918E-01
     2      0.181647675362E+09      0.397800000000E+34      0.130341531709E+14      0.735793826375E+13      0.488007968362E+06     -0.864469181668E+06     -0.573356694590E-01     -0.323666839462E-01
     2      0.182278395362E+09      0.397800000000E+34      0.133304630110E+14      0.680642532884E+13      0.451429068940E+06     -0.884121652074E+06     -0.586389965177E-01     -0.299405917729E-01
     2      0.182909115362E+09      0.397800000000E+34      0.136034494562E+14      0.624300304406E+13      0.414060358601E+06     -0.902227202736E+06     -0.598397269904E-01     -0.274621226741E-01
     2      0.183539835362E+09      0.397800000000E+34      0.138526348956E+14      0.566865720983E+13      0.375967218686E+06     -0.918754160560E+06     -0.609357603510E-01     -0.249356126003E-01
     2      0.184170555362E+09      0.397800000000E+34      0.140775833613E+14      0.508439273568E+13      0.337216297845E+06     -0.933673614127E+06     -0.619251791894E-01     -0.223654815706E-01
     2      0.184801275362E+09      0.397800000000E+34      0.142779012909E+14      0.449123188229E+13      0.297875395469E+06     -0.946959464283E+06     -0.628062525696E-01     -0.197562259467E-01
     2      0.185431995362E+09      0.397800000000E+34      0.144532382159E+14      0.389021247301E+13      0.258013343101E+06     -0.958588469822E+06     -0.635774390634E-01     -0.171124105720E-01
     2      0.186062715362E+09      0.397800000000E+34      0.146032873752E+14      0.328238607823E+13      0.217699884044E+06     -0.968540288171E+06     -0.642373894525E-01     -0.144386607908E-01
     2      0.186693435362E+09      0.397800000000E+34      0.147277862514E+14      0.266881617569E+13      0.177005551362E+06     -0.976797510998E+06     -0.647849490954E-01     -0.117396543605E-01
     2      0.187324155362E+09      0.397800000000E+34      0.148265170304E+14      0.205057628986E+13      0.136001544504E+06     -0.983345694704E+06     -0.652191599531E-01     -0.902011327205E-02
     2      0.187954875362E+09      0.397800000000E+34      0.148993069823E+14      0.142874811383E+13      0.947596047524E+05     -0.988173385720E+06     -0.655392622728E-01     -0.628479549186E-02
     2      0.188585595362E+09      0.397800000000E+34      0.149460287638E+14      0.804419616808E+12      0.533518897194E+05     -0.991272140574E+06     -0.657446959241E-01     -0.353848664005E-02
     2      0.189216315362E+09      0.397800000000E+34      0.149666006408E+14      0.178683140632E+12      0.118508471139E+05     -0.992636540702E+06     -0.658351013859E-01     -0.785991619725E-03
     2      0.189847035362E+09      0.397800000000E+34      0.149609866317E+14     -0.447366511342E+12     -0.296709120073E+05     -0.992264201958E+06     -0.658103203833E-01      0.196787378833E-02
     2      0.190477755362E+09      0.397800000000E+34      0.149291965703E+14     -0.107263398973E+13     -0.711407402776E+05     -0.990155778823E+06     -0.656703961717E-01      0.471829135088E-02
     2      0.191108475362E+09      0.397800000000E+34      0.148712860884E+14     -0.169602531559E+13     -0.112486081127E+06     -0.986314963291E+06     -0.654155734692E-01      0.746044881243E-02
     2      0.191739195362E+09      0.397800000000E+34      0.147873565189E+14     -0.231644979444E+13     -0.153634595733E+06     -0.980748478446E+06     -0.650462980355E-01      0.101895483159E-01
     2      0.192369915362E+09      0.397800000000E+34      0.146775547183E+14     -0.293282192470E+13     -0.194514289601E+06     -0.973466066733E+06     -0.645632158997E-01      0.129008147988E-01
     2      0.193000635362E+09      0.397800000000E+34      0.145420728099E+14     -0.354406329687E+13     -0.235053638535E+06     -0.964480472943E+06     -0.639671722371E-01      0.155895043502E-01
     2      0.193631355362E+09      0.397800000000E+34      0.143811478474E+14     -0.414910448052E+13     -0.275181713804E+06     -0.953807421943E+06     -0.632592098970E-01      0.182509125143E-01
     2      0.194262075362E+09      0.397800000000E+34      0.141950614005E+14     -0.474688689543E+13     -0.314828306264E+06     -0.941465591196E+06     -0.624405675854E-01      0.208803825253E-01
     2      0.194892795363E+09      0.397800000000E+34      0.139841390622E+14     -0.533636466386E+13     -0.353924049220E+06     -0.927476578103E+06     -0.615126777033E-01      0.234733134600E-01
     2      0.195523515363E+09      0.397800000000E+34      0.137487498787E+14     -0.591650644058E+13     -0.392400539828E+06     -0.911864862239E+06     -0.604771638464E-01      0.260251682925E-01
     2      0.196154235363E+09      0.397800000000E+34      0.134893057042E+14     -0.648629721745E+13     -0.430190458807E+06     -0.894657762543E+06     -0.593358379697E-01      0.285314818388E-01
     2      0.196784955363E+09      0.397800000000E+34      0.132062604798E+14     -0.704474009950E+13     -0.467227688260E+06     -0.875885389533E+06     -0.580906972213E-01      0.309878685756E-01
     2      0.197415675363E+09      0.397800000000E+34      0.129001094395E+14     -0.759085804927E+13     -0.503447427397E+06     -0.855580592632E+06     -0.567439204526E-01      0.333900303200E-01
     2      0.198046395363E+09      0.397800000000E+34      0.125713882433E+14     -0.812369559643E+13     -0.538786305954E+06     -0.833778902704E+06     -0.552978644091E-01      0.357337637577E-01
     2      0.198677115363E+09      0.397800000000E+34      0.122206720401E+14     -0.864232050966E+13     -0.573182495112E+06     -0.810518469885E+06     -0.537550596091E-01      0.380149678048E-01
     2      0.199307835363E+09      0.397800000000E+34      0.118485744611E+14     -0.914582542788E+13     -0.606575815721E+06     -0.785839996833E+06     -0.521182059184E-01      0.402296507912E-01
     2      0.199938555363E+09      0.397800000000E+34      0.114557465459E+14     -0.963332944797E+13     -0.638907843633E+06     -0.759786667502E+06     -0.503901678270E-01      0.423739374531E-01
     2      0.200569275363E+09      0.397800000000E+34      0.110428756034E+14     -0.101039796662E+14     -0.670122011974E+06     -0.732404071573E+06     -0.485739694377E-01      0.444440757219E-01
     2      0.201199995363E+09      0.397800000000E+34      0.106106840085E+14     -0.105569526705E+14     -0.700163710162E+06     -0.703740124666E+06     -0.466727891738E-01      0.464364432972E-01
     2      0.201830715363E+09      0.397800000000E+34      0.101599279387E+14     -0.109914559814E+14     -0.728980379495E+06     -0.673844984486E+06     -0.446899542167E-01      0.483475539932E-01
     2      0.202461435363E+09      0.397800000000E+34      0.969139605008E+13     -0.114067294388E+14     -0.756521605157E+06     -0.642770963026E+06     -0.426289346821E-01      0.501740638471E-01
     2      0.203092155363E+09      0.397800000000E+34      0.920590809728E+13     -0.118020465318E+14     -0.782739204470E+06     -0.610572435014E+06     -0.404933375449E-01      0.519127769777E-01
